station_id,station_name,measured_at,parameter,value,text_value,unit,fetched_at
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,NO2,69.2,,µg/m³,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,O3,21.8,,µg/m³,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,CO,400.5,,µg/m³,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,SO2,7.3,,µg/m³,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,PM10,8.6,,µg/m³,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,PM2.5,5.4,,µg/m³,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,Temperatura,18.4,,°C,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,Vlažnost,66.4,,%,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,Buka,65.8,,dB,2026-09-12T19:22:42+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T21:00,EAQI kategorija,,Prihvatljivo,,2026-09-12T19:22:42+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,CH3SH,4.8,,µg/m³,2026-09-12T19:22:43+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,SO2,5.8,,µg/m³,2026-09-12T19:22:43+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,NH3,6.5,,µg/m³,2026-09-12T19:22:43+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,H2S,16.3,,µg/m³,2026-09-12T19:22:43+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,Temperatura,14.8,,°C,2026-09-12T19:22:43+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,Vlažnost,85.5,,%,2026-09-12T19:22:43+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,Vjetar,0.4,,m/s,2026-09-12T19:22:43+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,Oborine,0.0,,mm,2026-09-12T19:22:43+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T21:00,EAQI kategorija,,Dobro,,2026-09-12T19:22:43+00:00
